score	location
"[[ 0.52439096  0.4982609   0.33672798  0.2979237   0.0528169   0.00355073
   0.00355073 -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.58516298  0.52396288  0.26908232  0.22545034  0.15172374 -0.0127918
  -0.0127918  -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.60507886  0.60360024  0.10854782  0.05308599  0.04768588  0.02707174
  -0.05951078 -0.05951078 -1.         -1.        ]
 [ 0.43960082  0.43960082  0.38372701  0.38372701  0.16901272  0.14846579
   0.06539859  0.06539859  0.00302252 -0.13828183]
 [ 0.67432218  0.49677625  0.4521539   0.11113448  0.08870542 -0.01811576
  -0.02141888 -0.03777298 -0.03777298 -0.03992441]
 [ 0.67556544  0.55863359  0.38968551  0.26063954  0.23381938  0.10089759
   0.09972215  0.0839213   0.06968694  0.06468863]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.4408099   0.36184516  0.35190161  0.28762392  0.20742577  0.15287171
   0.0848897   0.03417772  0.01251216  0.0089721 ]
 [ 0.31569096  0.31569096  0.00795393 -0.02416195 -0.03485038 -0.06839241
  -1.         -1.         -1.         -1.        ]
 [ 0.36244     0.36244    -0.0473263  -0.0473263  -0.19122287 -0.19122287
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.57714094  0.57714094  0.45999257  0.45999257  0.28523304  0.28523304
   0.22825064  0.20207838  0.12526056  0.11443824]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.42841495  0.21516906  0.08005802  0.08005802  0.07624697 -0.06581409
  -0.07990962 -0.08060005 -0.09434521 -0.11802172]
 [ 0.58829947  0.58829947  0.3366415   0.27061786  0.02493564 -0.00415069
  -0.00415069 -0.01217228 -0.03798924 -0.03798924]
 [ 0.60507886  0.60360024  0.10854782  0.05308599  0.04768588  0.02707174
  -0.05951078 -0.05951078 -1.         -1.        ]
 [ 0.55628406  0.52791895  0.43082813  0.09615453  0.07030623 -0.03294864
  -0.04236477 -0.17948266 -0.17948266 -0.25475093]
 [ 0.70029975  0.69617186  0.44441386  0.17708784  0.13031499  0.06784889
   0.06784889 -1.         -1.         -1.        ]
 [ 0.33761707  0.33761707  0.08284708  0.08284708  0.04467556  0.04467556
   0.03355816  0.03355816 -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.28907028  0.27775728  0.12547485  0.11502367  0.04785421  0.0414378
   0.02036099  0.02036099  0.00921276 -0.02051957]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	20.0
"[[ 0.78311181  0.58774608  0.35976299  0.17072687  0.1670399   0.04155555
   0.03443471  0.0266115   0.0189377   0.01848597]
 [ 0.31387853  0.30716163  0.10676668  0.10314122 -0.00351279 -0.00351279
  -0.03900816 -0.03900816 -1.         -1.        ]
 [ 0.11868686  0.10177846 -0.05050379 -0.05050379 -0.1568673  -0.16876965
  -1.         -1.         -1.         -1.        ]
 [ 0.61212753  0.60883481  0.47654964  0.08790432 -0.02132102 -0.02132102
  -0.02149042 -1.         -1.         -1.        ]
 [ 0.20011     0.20011     0.16057711  0.16057711  0.11381316  0.11381316
   0.03264063  0.03264063 -0.00711503 -0.01369811]
 [ 0.5078247   0.5078247  -0.05197303 -0.06411097 -0.09166551 -0.11470582
  -1.         -1.         -1.         -1.        ]
 [ 0.41467808  0.23238148  0.03382738 -0.00639448 -0.00639448 -0.02137853
  -0.03553426 -0.03553426 -0.03653669 -0.03653669]
 [ 0.6236966   0.6236966   0.28270275  0.24374522  0.22763673  0.15455618
   0.02752266  0.02752266 -0.12763217 -1.        ]
 [ 0.6029741   0.59834604  0.46404319  0.42483375  0.1672518   0.08095908
  -1.         -1.         -1.         -1.        ]
 [ 0.47674136  0.33907396  0.19587396  0.19587396  0.16701382  0.08965028
   0.0890239  -0.05206084 -0.07684644 -0.07684644]
 [ 0.20804909  0.19427714 -0.07093213 -0.07093213 -0.07303512 -0.07932987
  -1.         -1.         -1.         -1.        ]
 [ 0.79131548  0.55035081  0.51264749  0.11220775  0.04662952 -0.05261883
  -0.05261883 -0.07211454 -0.12009466 -0.12521803]
 [ 0.57989798  0.57989798  0.05995276  0.02388731  0.02388731  0.00532942
  -0.02794102 -0.0508553  -0.0508553  -0.22886081]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.67835343  0.29685107  0.29367236  0.27102205  0.14686304  0.14686304
   0.06653571  0.06653571  0.05743537 -0.13702598]
 [ 0.46690987  0.46690987  0.40305366  0.39232776  0.34996463  0.34996463
   0.3153031   0.27190065  0.27190065  0.15364209]
 [ 0.5078247   0.5078247  -0.05197303 -0.06411097 -0.09166551 -0.11470582
  -1.         -1.         -1.         -1.        ]
 [ 0.20023746  0.13096968 -0.04420545 -0.04420545 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.41069496  0.41069496  0.07962514  0.04045549  0.04045549 -0.00414976
  -0.00414976 -0.21833955 -0.24812985 -0.27602565]
 [ 0.25740517  0.23508174  0.05098402  0.05098402 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.67835343  0.29685107  0.29367236  0.27102205  0.14686304  0.14686304
   0.06653571  0.06653571  0.05743537 -0.13702598]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	18.0
"[[ 0.30423527  0.30423527  0.09319648  0.09319648 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.38104844  0.29319514  0.00432864 -0.05223931 -0.05614068 -0.05614068
  -1.         -1.         -1.         -1.        ]
 [ 0.43932392  0.36514709  0.14296953  0.02813499 -0.03576301 -0.03576301
  -0.05502791 -0.05748084 -0.06289396 -1.        ]
 [ 0.69872803  0.51014554  0.4976211   0.4936023   0.42511211  0.42511211
   0.33561593  0.3071728   0.3071728   0.28069367]
 [ 0.50324111  0.50324111  0.22228575  0.22228575 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.03246372  0.02164613 -0.01500617 -0.04594629 -0.08382835 -0.08382835
  -0.26035464 -0.26035464 -1.         -1.        ]
 [ 0.61117679  0.61117679  0.35879104  0.35879104  0.08579622  0.08579622
   0.0762324   0.0762324  -0.12440874 -0.12440874]
 [ 0.1450694   0.1450694   0.01318563 -0.01700591 -0.02124528 -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.38527045  0.38527045 -0.01010479 -0.01010479 -0.04788864 -0.04788864
  -0.07799478 -0.07799478 -0.08068495 -0.08068495]
 [ 0.51135197  0.51135197 -0.04625896 -0.0483018  -0.0483018  -0.08649477
  -0.09543324 -0.10812762 -0.11014993 -0.11014993]
 [ 0.70474464  0.65529565  0.65529565  0.65494194  0.50356457  0.50349177
   0.49104872  0.37494998  0.03965989  0.03340072]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	8.0
"[[ 0.5752196   0.56186151  0.55693676  0.51539596  0.43971018  0.22918102
   0.13109395  0.10597519 -0.06824319 -0.06824319]
 [ 0.25203636  0.22258282  0.22011241  0.22011241  0.18959785  0.16761215
   0.15601555  0.13150524  0.13143914  0.12202662]
 [ 0.5616032   0.5616032   0.19400151  0.15694739  0.15694739  0.12752694
   0.02427616  0.02427616 -0.01704782 -0.17040925]
 [ 0.51925675  0.51925675  0.05396678  0.0031582   0.00149965 -0.01514475
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.569122    0.54454682  0.52351888  0.48230232  0.46558159  0.45922733
   0.44820576  0.44577822  0.44294228  0.44294228]
 [ 0.07205967  0.06731441  0.03107335  0.02782854  0.00924212  0.00924212
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.35812496  0.35812496  0.14021718  0.14021718  0.00505447  0.00505447
  -1.         -1.         -1.         -1.        ]
 [ 0.29938311  0.28531507  0.08479402  0.0471342  -0.04090523 -0.04090523
  -1.         -1.         -1.         -1.        ]
 [ 0.11248881  0.10061493  0.08837792  0.06818355 -0.03169034 -0.03169034
  -1.         -1.         -1.         -1.        ]
 [ 0.15568237  0.15489973  0.04509885  0.03838112 -0.03595855 -0.03595855
  -1.         -1.         -1.         -1.        ]
 [ 0.58235171  0.55354593  0.36172634  0.31592251  0.31592251  0.00658938
   0.00658938 -0.07337612 -0.07337612 -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	13.0
"[[ 0.42354274  0.42354274  0.19188807  0.19188807  0.06452994  0.06452994
  -0.02557687 -0.02557687 -1.         -1.        ]
 [ 0.28498473  0.27380459 -0.02361766 -0.02361766 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.47122652  0.29025654  0.28323759  0.28323759  0.24750608  0.24750608
   0.20750622  0.16779686  0.07489214  0.0201954 ]
 [ 0.39358332  0.39358332  0.0221016  -0.04094796 -0.04094796 -0.08696496
  -1.         -1.         -1.         -1.        ]
 [ 0.40318205  0.40318205  0.00265258  0.00129431 -0.04053754 -0.04053754
  -1.         -1.         -1.         -1.        ]
 [ 0.40490796  0.40490796 -0.00429381 -0.02131569 -0.02313361 -0.02798389
  -0.02798389 -0.03764465 -0.03764465 -0.05502653]
 [ 0.20470935  0.12056053  0.05597565 -0.05275356 -0.05308297 -0.05308297
  -1.         -1.         -1.         -1.        ]
 [ 0.44685268  0.44685268  0.11711395 -0.03597334 -0.03597334 -0.08196297
  -0.08196297 -0.11184066 -0.1248192  -0.12636509]
 [ 0.40619418  0.34964855  0.32818297  0.02152887 -0.05405938 -0.05405938
  -0.06837051 -0.08329416 -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	7.0
"[[ 0.33290905  0.32392658  0.3108251   0.3108251   0.3108251   0.28612226
   0.19249291  0.18361385  0.18361385  0.17152655]
 [ 0.14943245  0.13415078  0.09761935  0.07194676 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.43675041  0.43507758  0.21250217  0.21250217  0.17370418  0.0815898
  -1.         -1.         -1.         -1.        ]
 [ 0.48421329  0.48421329  0.27191978  0.25757048  0.18189614  0.18189614
   0.02086533 -0.0033609  -0.03207322 -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.64813624  0.41022927  0.38681941  0.35076543  0.32679227  0.30355317
   0.23218063  0.19604468  0.19604468  0.18502433]
 [ 0.63660596  0.61701018  0.36019727  0.35568625  0.25361565  0.25361565
   0.25127984  0.23135496  0.1862087   0.16783013]
 [ 0.36941351  0.36941351  0.11620545  0.10378914  0.1014764   0.1014764
  -1.         -1.         -1.         -1.        ]
 [ 0.53516158  0.53516158  0.22882182  0.22882182  0.15372476  0.15372476
   0.11493493  0.11493493  0.04477299  0.04477299]
 [ 0.40893889  0.14738896  0.14738896  0.14725636  0.14725636  0.02100766
   0.02100766 -0.04460744 -0.04460744 -0.09069674]
 [ 0.58364026  0.38248909  0.34523857  0.32451951  0.29613571  0.29613571
   0.28205119  0.20999926  0.18739635  0.16965101]
 [ 0.1038615   0.08316344  0.08152474  0.07968816  0.07144635  0.00560337
  -0.03889557 -0.04337623 -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	12.0
"[[ 0.35163741  0.35163741 -0.04085472 -0.09123858 -0.09480705 -0.0983506
  -1.         -1.         -1.         -1.        ]
 [ 0.29745385  0.2753962  -0.08950927 -0.09996854 -0.11945236 -0.11945236
  -0.26595336 -1.         -1.         -1.        ]
 [ 0.28148622  0.28148622  0.07672332  0.07510855  0.00857596  0.00857596
  -0.01744315 -0.01744315 -0.05745629 -0.05745629]
 [ 0.42755399  0.42016513  0.37758573  0.19260798  0.06223108  0.05639547
   0.04371031 -1.         -1.         -1.        ]
 [ 0.24424348  0.18460114  0.05771534  0.03893445  0.0296626   0.0296626
  -1.         -1.         -1.         -1.        ]
 [ 0.10714766  0.10714766  0.0083609  -0.00110707 -0.03801583 -0.03801583
  -0.0499217  -0.05505481 -0.05505481 -0.06038571]
 [ 0.36104179  0.36104179 -0.02931245 -0.03847582 -0.06476182 -0.07460769
  -1.         -1.         -1.         -1.        ]
 [ 0.21763535  0.21763535 -0.1345663  -0.14279699 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.27534295  0.27534295  0.23403501  0.15897882  0.07157165  0.07153149
   0.05358014  0.05358014 -0.06959915 -1.        ]
 [ 0.33979061  0.33635772  0.15983372  0.15983372  0.12336107  0.12336107
   0.09060482  0.09060482  0.07910964  0.07910964]
 [ 0.6367594   0.54300123  0.32108379  0.13895458  0.13381718  0.13381718
   0.121943    0.11041751  0.1022049   0.09286243]
 [ 0.25414373  0.25414373  0.14584637  0.14584637 -0.11110818 -0.11110818
  -1.         -1.         -1.         -1.        ]
 [ 0.20483381  0.20483381  0.09701964  0.09701964  0.07629192  0.07629192
  -0.03338533 -0.03338533 -0.09343274 -0.09343274]
 [ 0.14214735  0.11975198  0.01365824  0.01040592 -0.02657706 -0.03281254
  -0.05920394 -0.05920394 -0.06072784 -0.06072784]
 [ 0.17267629  0.17152421  0.14811987  0.1426199  -0.0264905  -0.0264905
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	14.0
"[[ 0.50301706  0.50301706  0.22482419  0.22482419  0.19438136  0.19438136
  -0.02356504 -0.03200101 -0.03200101 -0.037197  ]
 [ 0.16923504  0.11429376  0.02753318  0.00768113 -0.01221626 -0.01221626
  -1.         -1.         -1.         -1.        ]
 [ 0.48632032  0.48632032  0.15285653 -0.04722232 -0.04722232 -0.06211835
  -0.06211835 -0.12138919 -0.12452338 -0.13364302]
 [ 0.5496267   0.5496267   0.28539367  0.28539367  0.1396901   0.1396901
  -0.0573034  -0.0573034  -0.06154328 -0.06536912]
 [ 0.12710368  0.11832878  0.11563913  0.04163057  0.01722155 -0.02320046
  -0.02320046 -0.03228812 -0.06886314 -0.06886314]
 [ 0.16297668  0.15894089  0.10706345  0.10356589  0.02005916  0.02005916
  -0.00609119 -0.00609119 -1.         -1.        ]
 [ 0.37067547  0.29478023 -0.08980464 -0.09401559 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.48632032  0.48632032  0.15285653 -0.04722232 -0.04722232 -0.06211835
  -0.06211835 -0.12138919 -0.12452338 -0.13364302]
 [ 0.45720562  0.39491601  0.32918787  0.30728721  0.23116127  0.16982226
  -0.01317328 -0.01317328 -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.61222932  0.60929794  0.4102688   0.38812553  0.3869112   0.38627771
   0.38627771  0.37812946  0.37812946  0.37435222]
 [ 0.45753424  0.34948324  0.28166171  0.27649058  0.26382093  0.0615765
   0.0615765   0.05066256  0.05066256 -1.        ]
 [ 0.29972906  0.29673749  0.28138622  0.25124372  0.24490889  0.22606305
   0.21153365  0.21153365  0.18557991  0.17007253]
 [ 0.4827804   0.4827804   0.24813706  0.24813706  0.20219644  0.19762863
   0.11498248  0.1011494  -0.02319099 -0.02319099]
 [ 0.60578685  0.60578685  0.33019909  0.33019909  0.29574648  0.29574648
   0.16793977  0.16793977 -0.02654431 -0.02654431]
 [ 0.36470617  0.36470617  0.04689129  0.04295974 -0.05416442 -0.05492559
  -0.14528664 -0.14568974 -1.         -1.        ]
 [ 0.5496267   0.5496267   0.28539367  0.28539367  0.1396901   0.1396901
  -0.0573034  -0.0573034  -0.06154328 -0.06536912]
 [ 0.44027905  0.44027905 -0.02874274 -0.02874274 -0.06287028 -0.06287028
  -0.08977886 -0.09562394 -1.         -1.        ]
 [ 0.20698695  0.14727308 -0.05931165 -0.05931165 -0.08745871 -0.11851791
  -1.         -1.         -1.         -1.        ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	16.0
"[[ 0.36014054  0.35613849  0.03113187 -0.03889347 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.33941361  0.32754169  0.32146481  0.09650399  0.03357077  0.03357077
   0.01782147  0.01782147  0.01642506  0.00421099]
 [ 0.50650183  0.45268088  0.45268088  0.39906323  0.38320195  0.27644379
   0.15579464  0.12918799  0.12043122  0.10810148]
 [ 0.60546794  0.60546794  0.16185375  0.16185375  0.11919139  0.10819906
  -1.         -1.         -1.         -1.        ]
 [ 0.53295761  0.53295761  0.52139908  0.52139908  0.4159004   0.4159004
   0.15700841  0.15700841 -0.03947276 -0.03947276]
 [ 0.49911073  0.47426146  0.39295362  0.36674434  0.27584628  0.27584628
  -1.         -1.         -1.         -1.        ]
 [ 0.27231234  0.27231234  0.23302853  0.23302853 -0.0755112  -0.0755112
  -0.13618891 -0.1366086  -0.14011151 -0.14395497]
 [ 0.26430782  0.26430782  0.18192787  0.177307    0.14471584  0.14471584
   0.13283999  0.10928632  0.07274542  0.07048662]
 [ 0.3249505   0.21535391  0.21535391  0.13891432  0.13891432  0.09949034
   0.09949034  0.08127762  0.08127762 -0.06685179]
 [ 0.38297255  0.38297255  0.14572632  0.14572632  0.02352893  0.02352893
  -0.0596029  -0.07219316 -0.21307297 -0.25714744]
 [ 0.49911073  0.47426146  0.39295362  0.36674434  0.27584628  0.27584628
  -1.         -1.         -1.         -1.        ]
 [ 0.39808594  0.36805859  0.01028623  0.00696536 -0.11081313 -0.11081313
  -1.         -1.         -1.         -1.        ]
 [ 0.25376149  0.24994819 -0.02294739 -0.02294739 -0.07951145 -0.09148068
  -0.10370492 -0.10453559 -0.11905784 -0.16766717]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	12.0
"[[-0.01510022 -0.01607467 -0.07026081 -0.07026081 -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.26246384  0.22951969  0.15887751  0.15887751  0.00430296  0.00171683
   0.00171683 -0.01167938 -0.07267365 -0.08118628]
 [-0.04082515 -0.0740244  -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]
 [ 0.48365368  0.48365368  0.18645143  0.17555998 -0.00772143 -0.00772143
  -0.01105065 -0.01105065 -0.05226239 -0.05812535]
 [ 0.45262335  0.45262335  0.32774555  0.31964922  0.30812785  0.25136745
   0.18528784 -0.04953611 -0.04953611 -1.        ]
 [ 0.43890864  0.38482477  0.29673664  0.1089063   0.02711942  0.02438199
   0.00207595 -0.10297599 -0.10297599 -1.        ]
 [ 0.56320835  0.56320835  0.41893554  0.41893554  0.35706035  0.35706035
   0.3306626   0.3306626  -0.02924375 -0.04211164]
 [ 0.2081488   0.2081488   0.08074412  0.08074412  0.04484663  0.04484663
  -0.02904066 -0.04250649 -0.04250649 -0.05265266]
 [ 0.45287993  0.45043732  0.41054622  0.40960917  0.34329374  0.33810693
   0.33435828  0.32010299  0.30861736  0.2926041 ]
 [-1.         -1.         -1.         -1.         -1.         -1.
  -1.         -1.         -1.         -1.        ]]"	9.0
