,text,label
2115,"I can ' t recall the last time I did any running , but I ' ve been jogging my memory .",1
2116,People in medieval days were always hanging out by the gallows .,1
2117,The failure of the third largest manufacturer of baby ' s toys was enough to rattle the entire industry .,1
2118,Neil Simon ' s only unsuccessful play : Chapter 11 .,1
2119,The Transformer always had a lot of quarters with him . He was a big fan of change .,1
2120,"A butcher was trying so hard to be funny , but he just wasn ' t making the cut .",1
2121,OLD CASHIERS never die they just check out .,1
2122,LSD : Virtual Reality without all the fancy hardware,0
2123,At seven foot six he was a great basketball player and everyone looked up to him .,1
2124,Bowling Alley : Please be quiet . We need to hear a pin drop .,1
2125,The weigh - in at the Sumo wrestling tournament was a large scale effort .,1
2126,The forecaster was away because he was under the weather .,1
2127,The cobbler ' s wife is the worst shod .,0
2128,A train load of paint derailed . Nearby businesses were put in the red .,1
2129,"I ' d love to , but my patent is pending .",0
2130,Carrying coals to Newcastle .,0
2131,It was a lucky car . Until he had to push his luck .,1
2132,An elephant ' s opinion carries a lot of weight .,1
2133,Sign on a music store window : ' Come in and pick out a drum - - then beat it ! ',1
2134,My daughter ' s studying natural medicine and I ' m rooting for her .,1
2135,"I went to the theatre , it looked a bit suspicious . I reckon the whole thing was staged .",1
2136,Men talk only to conceal the mind .,0
2137,He put bug spray on his watch to get rid of the ticks .,1
2138,The movie about the mobile home was advertised with a trailer .,1
2139,Officer Jones takes his yearly bath every June . He is a characteristic example of a dirty cop .,1
2140,"Life?€?s a ledger , are we giving a good accounting of ourselves",1
2141,Employers like their mechanics to be geared up .,1
2142,Home improvement . Take your family to church .,1
2143,OLD GUNS never die they just get loaded .,1
2144,Let me know right away if you don ' t get this message .,0
2145,"Computers make very fast , very efficient mistakes .",0
2146,Marconi was not wired up about going .,1
2147,Two duchesses were arguing about their husbands . They decided to duke it out .,1
2148,"In an empty head , you can hear forever . . . .",0
2149,"Pick your friends , but not to pieces",1
2150,A rising tide lifts all boats .,0
2151,"OLD SOCCER PLAYERS never die , they just go on dribbling .",1
2152,After he carried a gun in his car the engine was soon shot .,1
2153,He who is not with me is against me .,0
2154,"OLD PROFESSORS never die , they just lose their class .",1
2155,WinError # 01 : Unable to figure out own code . System crashed .,0
2156,I can ' t really see myself without eyes .,1
2157,The inventor of the fahrenheit scale solved the problem by degrees .,1
2158,If you don ' t know how to choose music ask a guitarist - they know how to pick .,1
2159,I bought a metronome for 20 bucks . You can ' t beat that price .,1
2160,My comb is invaluable - I can ' t part with it .,1
2161,"Reality is not only stranger than we imagine , it is stranger than we can imagine .",0
2162,A city worker who campaigned for new sewer pipes finally had to go underground .,1
2163,"She told a long story about a coil of rope , and then left us all hanging .",1
2164,When the tornado went through town it was quite a blow .,1
2165,The correct formula for concrete is worthwhile to cement in your mind .,1
2166,Sushi : known to the rest of the world as ' Bait ',0
2167,Henry perfected the Ford down to a T .,1
2168,"Those who choose not to eat , slowly get hungry - - and Fast .",1
2169,"The guitarist passed out on stage , he must have rocked himself to sleep .",1
2170,Those who live by the sword . . . kill those who don ' t .,0
2171,A penny saved is a Congressional oversight .,0
2172,"OLD HOCKEY PLAYERS never die , they just achieve their final goal .",1
2173,"Shock me , say something intelligent !",0
2174,The two inventors of the radio were on the same wavelength .,1
2175,"For the orthodontist visit , the boy had to brace himself .",1
2176,Decimals have a point .,1
2177,Police can do a search if it ' s Warranted .,1
2178,Archimedes set out to invent a water pump and screwed it up .,1
2179,"OLD SOCCER PLAYERS never die , they just achieve their final goal .",1
2180,There was a sale at the fish market today . I went to see what was the catch .,1
2181,All ' s well that ends well .,0
2182,You often hear of a good wine through the grapevine .,1
2183,My name is Ira . I ' m an investment advisor .,1
2184,"He was selling palm trees , but people thought it was a shady deal .",1
2185,Why don ' t people like to talk to garbage men ? They mostly talk trash .,1
2186,I usually take steps to avoid elevators .,1
2187,"Once again , Odo wins the Twister championship .",0
2188,Birds of a feather flock together .,0
2189,Everything is worth its price .,0
2190,My name is Iris . I ' m an optometrist,1
2191,Workers in an upholstery business demanded a wage hike to cushion the high cost of living .,1
2192,Many things are lost for want of asking .,0
2193,A bird in the hand is better than one overhead !,0
2194,"I can SPELL , I just can ' t TYPE worth a hoot !",0
2195,How do you know if you run out of invisible ink ?,0
2196,My name is Nick . I was a barber but I ' m looking for a new job .,1
2197,Don ' t marry for money ; you can borrow it cheaper .,0
2198,"If it ' s useless , it will have to be documented .",0
2199,The guy who sold his carnival got a Fair deal .,1
2200,"Winning isn ' t everything , it ' s the only thing .",0
2201,When the human cannonball was late for work he got fired .,1
2202,Take the will for the deed .,0
2203,OLD PAINTERS never die they just get plastered .,1
2204,We must take the bad with the good .,0
2205,I ' m NOT unemployed . . . . . I ' m a consultant .,0
2206,My name is Carol . I sing during the holidays .,1
2207,Always trust a glue salesman . They tend to stick to their word .,1
2208,Archimedes was buoyant at the thought .,1
2209,Two airline pilots in a stand - up comedy did a takeoff .,1
2210,There is no greater torment than to be alone in paradise .,0
2211,A friend told me he dug a hole in my backyard and filled it with water . I thought he meant well .,1
2212,"My name is Teddy , I ' m in lingerie",1
2213,Gardeners like to spring into action .,1
2214,Should we tell the children when we move ?,0
2215,Acrobats are always doing good turns .,1
2216,"' ' I invested in a hi - tech startup , ' ' Tom ventured .",1
2217,Love is not finding someone to live with ; it ' s finding someone whom you can ' t live without .,0
2218,Don ' t bark if you can ' t bite .,0
2219,Patients usually feel better after receiving hand transplants .,1
2220,We ' ll burn that bridge when we come to it .,0
2221,Derringer had one shot at fame .,1
2222,Exxon - greasing the coastline for smoother boating !,0
2223,If you don ' t pay your exorcist you get repossessed .,1
2224,Have an adequate day .,0
2225,He ' s dead Jim . Grab his tricorder . I ' ll get his wallet .,0
2226,Those who like sport fishing can really get hooked .,1
2227,"If you have to pay to go to the river , we ' d better stop at the bank .",1
2228,You have to give credit to people who work in stores during a holiday - and many people do .,1
2229,"The 4 major food groups : fast , frozen , junk , & spoiled .",0
2230,Becoming a yoga instructor offers the possibilities of a unique teaching position .,1
2231,It is not wise to open old wounds .,0
2232,"Humpty Dumpty had a great fall - and a pretty good spring and summer , too .",1
2233,The remedy is worse than the disease .,0
2234,"The place that made rubber balls almost went bankrupt , but they bounced back .",1
2235,The surest steps to happiness are the steps to church .,1
2236,"Soon after he joined the band , the guitarist was instrumental .",1
2237,"OLD GEOGRAPHERS never die , they just become legends .",1
2238,Are giraffes good pets or are they too high maintenance ?,1
2239,The man who worked in the gum factory fell in a vat of bubblegum . His boss had to chew him out .,1
2240,"She was only a Watchman ' s daughter , but any time suited her .",1
2241,Weather forecasters have to have lots of degrees .,1
2242,""" And we had to chisel taglines into the walls of the cave . . . . """,0
2243,"OLD SANITATION MEN never die , they just waste away",1
2244,To become an electrician you have to pass a battery of tests .,1
2245,Choose a wife rather by your ear than your eye .,0
2246,Never test for an error you don ' t know how to handle .,0
2247,OLD MUSICIANS never die they just get played out .,1
2248,"If you burn the candle on both ends , you?€?re not as bright as you think .",1
2249,A student limped into class with a lame excuse .,1
